GEOID20,assignment
25017000522,27
25001001530,28
25001000455,28
25001001877,28
25001001964,28
25001000658,28
25001001171,28
25001002151,28
25001000695,28
25001000656,28
25001002145,28
25001000760,28
25001ZZZZZZ,28
25001000117,28
25001001170,28
25011000850,29
25003000015,29
25011000852,29
25011000853,29
25003000614,29
25011000907,29
25011000908,29
25003000777,29
25011001030,29
25011001265,29
25011001274,29
25003001659,29
25011001273,29
25011001271,29
25011001432,29
25011001272,29
25011001617,29
25003001385,29
25003001384,29
25003001386,29
25003001383,29
25003001387,29
25011000147,29
25011000851,29
25011000561,29
25011000621,29
25003000016,29
25011000825,29
25001001648,30
25001001645,30
25001001643,30
25001001644,30
25001000114,30
25001000108,30
25001000433,30
25001000431,30
25001000436,30
25001000432,30
25001000434,30
25001000115,30
25001000109,30
25001000110,30
25025000588,31
25025000583,31
25025000586,31
25025000591,31
25017000712,31
25017000713,31
25025000580,31
25025000577,31
25025000587,31
25025000581,31
25025000582,31
25025000590,31
25025000585,31
25017000711,31
25025001597,31
25013000021,32
25013001997,32
25013001989,32
25013001995,32
25013001621,32
25013001991,32
25013001990,32
25013001999,32
25013001992,32
25013001977,32
25013001996,32
25013001993,32
25013001994,32
25015000594,33
25015000696,33
25015000699,33
25015000697,33
25015000698,33
25015000700,33
25015001422,33
25015001418,33
25015001412,33
25015001415,33
25015001414,33
25015001411,33
25015001419,33
25015001421,33
25015001413,33
25015001416,33
25015001417,33
25015002006,33
25001001646,34
25001001647,34
25001000756,34
25001000761,34
25001000763,34
25001000762,34
25001000759,34
25001000758,34
25001000757,34
25001000764,34
25001001167,34
25001001168,34
25001001169,34
25017001034,35
25017001880,35
25017000006,35
25017000679,35
25017001881,35
25017001489,35
25017002003,35
25017002002,35
25017002004,35
25017002001,35
25017002005,35
25023000971,36
25023001235,36
25023000970,36
25005000013,36
25005000014,36
25023001172,36
25023001232,36
25005000811,36
25005001302,36
25005001303,36
25023000559,36
25005001305,36
25021001562,37
25021001572,37
25021001570,37
25021001815,37
25021001817,37
25021001811,37
25021001818,37
25021001812,37
25021001565,37
25021000552,37
25021000553,37
25021000551,37
25009000981,38
25009000977,38
25009000989,38
25009000975,38
25009000978,38
25009000980,38
25009000979,38
25009000976,38
25009000985,38
25009001388,38
25009000988,38
25009000982,38
25009000900,39
25009000902,39
25009000901,39
25009000891,39
25009000887,39
25009000903,39
25009000898,39
25009001217,39
25009000893,39
25009000888,39
25009000892,39
25009000896,39
25009000894,39
25021001542,40
25021001531,40
25021001547,40
25021001541,40
25021001544,40
25021001537,40
25021001539,40
25021001536,40
25021001538,40
25021001553,40
25021001551,40
25021001540,40
25009001102,41
25009001100,41
25009001465,41
25009001108,41
25009001109,41
25009001089,41
25009001086,41
25009001104,41
25009001110,41
25009001088,41
25009001631,41
25009001632,41
25009001087,41
25017000550,42
25017000136,42
25017001348,42
25017001351,42
25017001936,42
25017001937,42
25017000139,42
25017000140,42
25017000142,42
25017001938,42
25017001944,42
25017000138,42
25017000141,42
25017001945,42
25021000443,43
25021000445,43
25021001549,43
25021000450,43
25021000444,43
25021001550,43
25021000446,43
25021002037,43
25021000449,43
25021000448,43
25021000447,43
25021002035,43
25021002036,43
25005001319,44
25005001320,44
25005001328,44
25005001323,44
25005001326,44
25005001325,44
25005001333,44
25005001324,44
25005001329,44
25005000724,44
25005001331,44
25005001321,44
25005001332,44
25005001322,44
25005001334,44
25005001313,44
25027001240,45
25027001243,45
25027001246,45
25027001242,45
25027001241,45
25027001239,45
25027001244,45
25017000945,45
25027000944,45
25017000926,45
25017002011,46
25017001285,46
25017002012,46
25021001959,46
25017000794,46
25021001958,46
25017001947,46
25017001949,46
25017001948,46
25017001950,46
25017001286,46
25017001282,46
25017001361,46
25005001404,47
25005001398,47
25005001403,47
25005001396,47
25005001397,47
25005000089,47
25005000087,47
25005001401,47
25005001399,47
25005001400,47
25005000091,47
25005000095,47
25027001728,48
25027000493,48
25027001729,48
25027001823,48
25027001822,48
25027001821,48
25013000464,48
25027001726,48
25013000925,48
25027000562,48
25027000564,48
25027001725,48
25027001727,48
25013000598,49
25013001980,49
25013001975,49
25013001746,49
25013001974,49
25013001738,49
25013001743,49
25013001740,49
25013001739,49
25013001737,49
25013001749,49
25013000601,49
25013001741,49
25013001742,49
25013001747,49
25013000597,49
25005000706,50
25005000705,50
25005001435,50
25005001434,50
25005001136,50
25005001133,50
25005000092,50
25005001137,50
25005001134,50
25005001138,50
25005001135,50
25025001818,51
25021000648,51
25021000653,51
25025002023,51
25025002016,51
25021000652,51
25025001819,51
25025001812,51
25025001820,51
25025001817,51
25025002015,51
25021000651,51
25021000654,51
25021000650,51
25027000812,52
25027000120,52
25027000879,52
25027000816,52
25027000820,52
25027000814,52
25027001529,52
25027000821,52
25027001622,52
25027002008,52
25027000818,52
25027000121,52
25027000813,52
25027000819,52
25027000949,52
25027001623,52
25017001033,53
25017001035,53
25017001820,53
25017001175,53
25017001174,53
25017001176,53
25017000009,53
25017001173,53
25017000437,53
25017000010,53
25017000007,53
25017000008,53
25027001427,54
25027001683,54
25027001686,54
25027001424,54
25027001425,54
25027001680,54
25027000441,54
25027001684,54
25027001688,54
25027001687,54
25027001679,54
25013000943,55
25013000600,55
25013000936,55
25013000930,55
25013000931,55
25015001716,55
25015001718,55
25013000599,55
25013000608,55
25013000932,55
25013000941,55
25013000933,55
25013000942,55
25015001717,55
25013000937,55
25017001366,56
25017001370,56
25017001354,56
25017001371,56
25017001372,56
25017001367,56
25021001960,56
25021001290,56
25017001369,56
25017001365,56
25017001355,56
25017001368,56
25017001362,56
25017001364,56
25017001374,56
25025001913,57
25025002014,57
25025002004,57
25025001822,57
25025001908,57
25025001815,57
25025002003,57
25025002010,57
25025002006,57
25025002009,57
25025002007,57
25025002012,57
25025002002,57
25025001909,57
25025001810,57
25025001814,57
25025001911,57
25025002018,57
25025002001,57
25025001811,57
25025001813,57
25025001902,57
25025002011,57
25025002008,57
25017000789,58
25017000792,58
25017000790,58
25017000083,58
25017000081,58
25017000080,58
25017000079,58
25017000082,58
25027001724,58
25017000927,58
25017000928,58
25013000938,59
25015002141,59
25013000935,59
25013001276,59
25013001979,59
25013001988,59
25013000940,59
25013001976,59
25013001978,59
25015001721,59
25015000960,59
25013001998,59
25013000939,59
25013000934,59
25027001984,60
25027001426,60
25027001983,60
25027001883,60
25027000839,60
25027001987,60
25027001985,60
25017000948,60
25017000947,60
25017000946,60
25027001245,60
25009000899,61
25009000890,61
25009000886,61
25009001227,61
25009001223,61
25009001222,61
25009001218,61
25009001219,61
25009001229,61
25009001221,61
25009000986,61
25009000046,62
25009000992,62
25009000997,62
25009000995,62
25009000990,62
25009000993,62
25009000998,62
25009000047,62
25009000053,62
25009000045,62
25009000994,62
25009000052,62
25017000518,63
25017000530,63
25025000305,63
25025000507,63
25017000527,63
25017000531,63
25017000529,63
25025000506,63
25025000511,63
25017000532,63
25017000519,63
25017000520,63
25009001347,64
25009001343,64
25009001345,64
25009001342,64
25009001340,64
25009000032,64
25009000031,64
25009000033,64
25009000029,64
25009001640,64
25009000034,64
25009000030,64
25009001639,64
25009001216,64
25009001641,64
25025000101,65
25025000303,65
25025000102,65
25025002072,65
25025000505,65
25025002075,65
25025000301,65
25025000503,65
25025000306,65
25025000609,65
25025000302,65
25025000103,65
25025000304,65
25025000504,65
25025000608,65
25027000175,66
25027001802,66
25027000618,66
25027000146,66
25017000952,66
25027000973,66
25017000956,66
25017000950,66
25027000617,66
25027000615,66
25027000616,66
25017000951,66
25017001048,67
25017001869,67
25017001047,67
25017001864,67
25017001863,67
25017001870,67
25017000165,67
25017000160,67
25017000168,67
25017000163,67
25017000169,67
25021002021,68
25021001443,68
25021001897,68
25021001448,68
25021001441,68
25021001446,68
25021002020,68
25021001449,68
25021001447,68
25021001442,68
25021001445,68
25021002019,68
25009001278,69
25025001303,69
25023001662,69
25023001145,69
25001000435,69
25023ZZZZZZ,69
25025000115,69
25025002076,69
25025002074,69
25023001525,69
25023001160,69
25025002073,69
25025002071,69
25023001526,69
25023000872,70
25023000876,70
25023000878,70
25023002043,70
25023002041,70
25023001488,70
25023001485,70
25023000687,70
25023001484,70
25023000873,70
25023000877,70
25023000688,70
25017000722,71
25017000720,71
25017000719,71
25017001181,71
25017001194,71
25017001119,71
25017000714,71
25017000718,71
25017000721,71
25017000716,71
25017001117,71
25017001041,72
25017001049,72
25017001043,72
25017001042,72
25017001867,72
25017001073,72
25017001045,72
25017000670,72
25017001868,72
25017001072,72
25017000673,72
25017000674,72
25017001711,73
25017001708,73
25017001190,73
25017001189,73
25017001188,73
25017001710,73
25017001715,73
25017001187,73
25017001713,73
25017001712,73
25017001714,73
25027001831,74
25027001830,74
25027001832,74
25027001888,74
25027001430,74
25027000842,74
25027000841,74
25027001884,74
25027001429,74
25027001431,74
25027001428,74
25027000840,74
25005001666,75
25005001667,75
25005000098,75
25005000090,75
25005000088,75
25005000097,75
25005000093,75
25005001433,75
25005000096,75
25005000094,75
25005001585,75
25021001179,76
25021001674,76
25021001900,76
25021001899,76
25021001902,76
25021001180,76
25021001901,76
25021001178,76
25021001903,76
25021001251,76
25021001898,76
25021001380,76
25021000556,76
25013001789,77
25013001040,77
25013000024,77
25013001036,77
25013001757,77
25013001781,77
25013001778,77
25013001785,77
25013001787,77
25013001790,77
25013001774,77
25013001784,77
25013001760,77
25013001759,77
25013001788,77
25013001792,77
25013001776,77
25013000023,78
25013000025,78
25013000027,78
25013000022,78
25013001758,78
25013000026,78
25013000020,78
25013001756,78
25013001753,78
25013001744,78
25013001765,78
25013001973,78
25013001755,78
25013001754,78
25013001777,78
25025001713,79
25025001705,79
25025001709,79
25025001711,79
25025001405,79
25025001611,79
25025001707,79
25025001410,79
25025001712,79
25025001409,79
25025001708,79
25025001606,79
25025001802,79
25025001803,79
25025001407,79
25025001704,79
25025001706,79
25025001710,79
25025001406,79
25025001603,79
25025001608,79
25025000804,80
25025001006,80
25025000408,80
25025001005,80
25025000903,80
25025001008,80
25025000902,80
25025001009,80
25025001003,80
25025000407,80
25025000405,80
25025001001,80
25025001002,80
25025000904,80
25017001805,81
25017001810,81
25017002063,81
25017002065,81
25017001192,81
25017001182,81
25017001196,81
25017001804,81
25017001184,81
25017001185,81
25017001195,81
25017001193,81
25017001183,81
25025001203,82
25025001413,82
25025001101,82
25025000807,82
25025001411,82
25025000905,82
25025001207,82
25025001204,82
25025001408,82
25025001103,82
25025001208,82
25025001102,82
25025001414,82
25025001412,82
25025001205,82
25025001201,82
25025001206,82
25025001202,82
25025001209,82
25025001403,82
25017001906,83
25017001913,83
25017001912,83
25017001905,83
25017001914,83
25017001911,83
25017001916,83
25017001909,83
25017001910,83
25017001908,83
25017001915,83
25017001907,83
25017001026,84
25017001024,84
25017002089,84
25017002082,84
25017000517,84
25017002090,84
25017000126,84
25017000125,84
25017000170,84
25017001028,84
25017001025,84
25017001027,84
25027001005,85
25027001081,85
25027001019,85
25027000765,85
25027001017,85
25027000776,85
25027000972,85
25027000880,85
25027001007,85
25027001006,85
25027001082,85
25027001008,85
25009000159,86
25009000157,86
25009001837,86
25009000710,86
25009000869,86
25009001132,86
25009000868,86
25009ZZZZZZ,86
25009000867,86
25009000834,86
25009001618,86
25009000826,86
25009001966,86
25021000104,87
25021000919,87
25023000467,87
25023000468,87
25023000466,87
25023000465,87
25021001561,87
25023000491,87
25023000492,87
25021000918,87
25023000487,87
25023000488,87
25005000702,88
25005000701,88
25005000703,88
25021001671,88
25021001670,88
25023000476,88
25021001672,88
25021001814,88
25021001813,88
25021001816,88
25005000704,88
25017000785,89
25017001283,89
25017000799,89
25017000788,89
25017000786,89
25017000787,89
25017001284,89
25017001280,89
25017000791,89
25017000784,89
25017000798,89
25021000666,90
25021001177,90
25021001292,90
25021001904,90
25021001291,90
25021001296,90
25021001961,90
25021001444,90
25021002018,90
25021001293,90
25021001295,90
25021001294,90
25017000557,91
25017000011,91
25017000567,91
25017000571,91
25017000623,91
25017000626,91
25017000573,91
25017000575,91
25017000622,91
25017000167,91
25017002000,91
25017002055,92
25017000514,92
25017000161,92
25017000516,92
25017000515,92
25017000513,92
25017002088,92
25017000164,92
25017000166,92
25017000511,92
25017000512,92
25017002054,92
25021002025,93
25021002026,93
25021002039,93
25023002042,93
25023000001,93
25023000003,93
25023000484,93
25021002030,93
25023000486,93
25021002031,93
25023000005,93
25023000004,93
25021002028,93
25023001970,94
25023000482,94
25023000471,94
25023000475,94
25023000481,94
25023000470,94
25023000474,94
25023000469,94
25023000485,94
25023000489,94
25023000490,94
25023000472,94
25021000778,95
25021000781,95
25021000780,95
25021000779,95
25021002142,95
25021001673,95
25021001382,95
25005001402,95
25021001511,95
25021001510,95
25021001512,95
25021000782,95
25027002106,96
25027002102,96
25027002101,96
25027002112,96
25027002104,96
25027001681,96
25027002105,96
25027002103,96
25027002110,96
25027002109,96
25027002091,96
25027002100,97
25027002135,97
25027002132,97
25027002131,97
25027002121,97
25027002130,97
25027000102,97
25027001001,97
25027002123,97
25027000101,97
25027002122,97
25021000804,98
25021002144,98
25021000806,98
25021000801,98
25021002143,98
25021000808,98
25021000805,98
25021000802,98
25021000803,98
25021000807,98
25021001381,98
25027002096,99
25027002097,99
25027002107,99
25027002114,99
25027002108,99
25027002098,99
25027002113,99
25027002099,99
25027002116,99
25027002111,99
25017001059,100
25017001053,100
25017000568,100
25017001063,100
25017001062,100
25017001064,100
25017001879,100
25017001054,100
25017000671,100
25017000672,100
25017000667,100
25017000675,100
25017001878,100
25017000543,101
25017001699,101
25017001698,101
25025000204,101
25025000205,101
25025000203,101
25017000541,101
25017000544,101
25025000201,101
25025000206,101
25017001701,101
25017001695,101
25025000207,101
25025000202,101
25013000870,102
25013001038,102
25013001267,102
25013001039,102
25013001783,102
25013001037,102
25013000694,102
25013000691,102
25013001779,102
25013000693,102
25013000692,102
25013001782,102
25013001780,102
25027001801,103
25027000766,103
25027000768,103
25027001016,103
25027000767,103
25027000775,103
25027001011,103
25027001012,103
25027001018,103
25027001013,103
25027001009,103
25027001015,103
25027001010,103
25027001014,103
25003000018,104
25003002070,104
25003000592,104
25003000629,104
25015000628,104
25003000871,104
25015000836,104
25003000915,104
25003000974,104
25003001300,104
25015001509,104
25003001492,104
25003001506,104
25003001508,104
25003001507,104
25003002052,104
25011000078,104
25003002050,104
25003001496,104
25003002051,104
25003000019,104
25003000017,104
25021000131,105
25021000135,105
25021001198,105
25021000133,105
25021000134,105
25021001197,105
25027001254,105
25021001200,105
25027000173,105
25027001215,105
25027000172,105
25027000171,105
25021000132,105
25027000664,106
25027000663,106
25027000665,106
25027000677,106
25027000676,106
25027001885,106
25027001953,106
25027001955,106
25027001887,106
25027001886,106
25027001954,106
25027001951,106
25027001952,106
25015001924,107
25015001923,107
25015000037,107
25015000128,107
25015000129,107
25015000127,107
25015000130,107
25015000843,107
25011001339,107
25027001971,107
25015001483,107
25011001689,107
25015001925,107
25015000041,107
25013001793,108
25013001769,108
25013001745,108
25013001752,108
25013001767,108
25013001750,108
25013001762,108
25013001764,108
25013001795,108
25013001748,108
25013001763,108
25013001766,108
25013001768,108
25013001786,108
25013001800,108
25013001751,108
25013001761,108
25005001694,109
25005000729,109
25005000730,109
25005000736,109
25005000735,109
25005000732,109
25005002015,109
25005002016,109
25005000731,109
25005002014,109
25005002017,109
25005000647,109
25005000646,109
25005001314,110
25005001311,110
25005001318,110
25005001301,110
25005000725,110
25005001310,110
25005000012,110
25005001312,110
25005001309,110
25005001308,110
25005001307,110
25005001304,110
25005001306,110
25005001316,110
25005001315,110
25009000154,111
25009000155,111
25009000151,111
25009000158,111
25009000150,111
25009001836,111
25009001140,111
25009001141,111
25009001139,111
25009001142,111
25009001834,111
25009001143,111
25009001838,111
25009001625,111
25017001151,112
25017001152,112
25017001149,112
25017001155,112
25017000800,112
25017000954,112
25017001148,112
25017001153,112
25017001150,112
25017000955,112
25027001723,112
25027001722,112
25017000795,112
25017000797,112
25015000039,113
25015000040,113
25015000035,113
25015000038,113
25015001410,113
25015000864,113
25015001719,113
25015000043,113
25015000044,113
25015000042,113
25015000036,113
25027001080,114
25027000769,114
25027000772,114
25027000774,114
25017001874,114
25027000771,114
25027000773,114
25017000077,114
25027000770,114
25027002007,114
25027002061,114
25027000076,114
25009000889,115
25009001393,115
25009001389,115
25009000904,115
25009000439,115
25009000996,115
25009000438,115
25009001391,115
25009001390,115
25009000905,115
25009001394,115
25009000906,115
25009001392,115
25017001584,116
25017002085,116
25017002053,116
25017001582,116
25017001583,116
25017001580,116
25017001579,116
25017001581,116
25017001578,116
25017001806,116
25017001895,116
25017002057,116
25017002056,116
25021001548,117
25025001701,117
25025001604,117
25025001609,117
25025001610,117
25025001607,117
25021001261,117
25021001263,117
25025001402,117
25025001605,117
25021001259,117
25025001612,117
25021001258,117
25021001262,117
25025001703,117
25025001601,117
25005001857,118
25005001845,118
25005001846,118
25005001847,118
25005001855,118
25005001853,118
25005001856,118
25005001858,118
25005001844,118
25005001437,118
25005001436,118
25003000028,119
25003000708,119
25003000846,119
25003000847,119
25003000849,119
25003000848,119
25003000999,119
25003001004,119
25003001275,119
25003001277,119
25003001338,119
25003001455,119
25003001504,119
25003001505,119
25003001606,119
25003001642,119
25003001675,119
25003001503,119
25003001803,119
25003001882,119
25003001981,119
25017001044,120
25017000574,120
25017000572,120
25017001070,120
25017001069,120
25017001056,120
25017001068,120
25017000570,120
25017000569,120
25017001057,120
25017001058,120
25017000162,120
25017001707,121
25017001704,121
25017000545,121
25017001709,121
25017001702,121
25017001697,121
25017000542,121
25017001700,121
25017001706,121
25017001703,121
25017001705,121
25017001696,121
25009001473,122
25009001472,122
25009000637,122
25009000632,122
25009000631,122
25009000634,122
25009001628,122
25009001468,122
25009001635,122
25009001476,122
25009001636,122
25009001471,122
25009001627,122
25009001474,122
25025000403,123
25025000501,123
25025000404,123
25025000901,123
25025000402,123
25025000307,123
25025000801,123
25025000401,123
25025000308,123
25025002108,124
25025002111,124
25025002104,124
25021000508,124
25021000496,124
25025002109,124
25025002106,124
25025002203,124
25021000509,124
25025002107,124
25025002103,124
25025002110,124
25025002206,124
25025002105,124
25011000858,125
25011000856,125
25011000855,125
25011000857,125
25011000854,125
25011001020,125
25011001269,125
25011001270,125
25015000885,125
25011001676,125
25015001423,125
25011001829,125
25015001420,125
25011000510,125
25011002040,125
25015002049,125
25011000627,125
25011000655,125
25011000709,125
25011001965,125
25025001912,126
25025001807,126
25025001906,126
25025001809,126
25025001910,126
25025001104,126
25025001108,126
25025001106,126
25025001105,126
25025001904,126
25025001903,126
25025001110,126
25025001107,126
25025001905,126
25025001907,126
25025001109,126
25025001806,126
25025001808,126
25025001007,126
25025001901,126
25025002202,127
25017001349,127
25017000548,127
25017001940,127
25025002212,127
25025002211,127
25025002205,127
25017001941,127
25017000549,127
25017001942,127
25017001939,127
25017001935,127
25017001946,127
25017001943,127
25017001350,127
25025001595,128
25025001598,128
25025001600,128
25025001590,128
25025001588,128
25025001596,128
25025001592,128
25025001591,128
25025016020,128
25009001650,128
25025016010,128
25025001593,128
25025001589,128
25025001301,129
25025001505,129
25025000709,129
25025001306,129
25025001702,129
25025000710,129
25025000805,129
25025001305,129
25025001504,129
25025001302,129
25025001501,129
25025001502,129
25025000806,129
25025001304,129
25025001404,129
25025001503,129
25025001507,129
25025001508,129
25025001509,129
25025001401,129
25023001929,130
25023001927,130
25023001928,130
25023001926,130
25023001931,130
25023001930,130
25001000430,130
25023001527,130
25023001607,130
25023000560,130
25023001516,130
25017000525,131
25017000072,131
25017000069,131
25017000064,131
25017000058,131
25017000060,131
25017000062,131
25017000524,131
25017000056,131
25017000066,131
25017000526,131
25017000070,131
25017000523,131
25017000137,131
25017000143,131
25017001046,132
25017001061,132
25017001060,132
25017001055,132
25017001052,132
25017001066,132
25017001065,132
25017001071,132
25017001067,132
25017001051,132
25017000668,132
25017001050,132
25017000669,132
25001000119,133
25001000116,133
25001000112,133
25001000118,133
25001000113,133
25001002149,133
25001002148,133
25001002150,133
25001002147,133
25001000111,133
25001000107,133
25009000984,134
25009000987,134
25009000991,134
25009001228,134
25009001224,134
25009001220,134
25009001226,134
25009001225,134
25009000983,134
25009000049,134
25009000048,134
25003001498,135
25003001501,135
25003000122,135
25003001499,135
25003000630,135
25003001502,135
25013001732,135
25013000593,135
25003001495,135
25013000174,135
25013001730,135
25003001497,135
25003001934,135
25013001731,135
25013000845,135
25013001872,135
25003001500,135
25015001236,135
25025000708,136
25021001552,136
25021001557,136
25021001559,136
25025001307,136
25021001545,136
25025001506,136
25021001555,136
25025001602,136
25025001309,136
25025001310,136
25021001543,136
25021001558,136
25021001556,136
25025001308,136
25021001560,136
25025000707,136
25027000924,137
25027001967,137
25027002093,137
25027001968,137
25027002139,137
25027000920,137
25027002095,137
25027002092,137
25027000921,137
25027000923,137
25027000922,137
25025001004,138
25017000528,138
25021000499,138
25021000502,138
25021000506,138
25021000505,138
25021000495,138
25021000503,138
25021000507,138
25021000504,138
25025002102,138
25023000965,139
25023000967,139
25023000680,139
25023000684,139
25023000682,139
25023001233,139
25023000968,139
25023000966,139
25023001528,139
25023001234,139
25023001486,139
25023001487,139
25023000685,139
25017001408,140
25017002058,140
25017001407,140
25017001866,140
25017001577,140
25009001115,140
25017001406,140
25017001409,140
25009001112,140
25017001865,140
25009000051,140
25009000050,140
25023001520,141
25023001521,141
25023001524,141
25023001515,141
25023001517,141
25023001514,141
25023001522,141
25023001518,141
25023000558,141
25023001523,141
25023001519,141
25021001252,142
25017001677,142
25017000929,142
25017001289,142
25021001199,142
25017001281,142
25021001253,142
25021001956,142
25021001957,142
25021001962,142
25021001963,142
25017001287,142
25017001288,142
25017002062,143
25017002067,143
25017002066,143
25017002086,143
25017002077,143
25017002064,143
25017002079,143
25017002084,143
25017002069,143
25017002068,143
25017002087,143
25017002083,143
25017002081,143
25017002080,143
25017002078,143
25017000059,143
25023000460,144
25005001573,144
25023000457,144
25023000459,144
25023000461,144
25023001231,144
25023001230,144
25023000866,144
25023000689,144
25005001575,144
25023000865,144
25005001843,145
25005001839,145
25005001841,145
25005001587,145
25005001669,145
25005001668,145
25005001586,145
25005001840,145
25005001842,145
25005000144,145
25005000661,145
25005000662,145
25005001330,146
25005001327,146
25005000642,146
25005001335,146
25005002013,146
25005001317,146
25005001336,146
25005000639,146
25005000643,146
25005000640,146
25005000645,146
